# 总词数: 487831
# 词汇表大小: 218120
# 格式: 词语	频次	频率
#==================================================
地 ui 窥寻	1	0.000002
ui 窥寻 v	1	0.000002
窥寻 v 隐秘	1	0.000002
v 隐秘 n	1	0.000002
隐秘 n wd	1	0.000002
n wd 莫若	1	0.000002
wd 莫若 c	1	0.000002
莫若 c 到	1	0.000002
到 vt 张	1	0.000002
女士 n 推开	1	0.000002
n 推开 vt	1	0.000002
这 rz 扇	1	0.000002
rz 扇 qe	1	0.000002
扇 qe 人生	1	0.000002
qe 人生 n	1	0.000002
人生 n 窗牖	1	0.000002
窗牖 n 前	1	0.000002
f wd 默默	1	0.000002
默默 d 眺望	1	0.000002
d 眺望 vt	1	0.000002
眺望 vt wd	1	0.000002
vt wd 细细	1	0.000002
wd 细细 d	1	0.000002
细细 d 究	1	0.000002
d 究 Vg	1	0.000002
究 Vg 想	1	0.000002
Vg 想 vt	1	0.000002
04 004 005	1	0.000002
005 m 张	1	0.000002
安惠 nrg 讲述	1	0.000002
nrg 讲述 vt	1	0.000002
自己 rr 艰辛	1	0.000002
rr 艰辛 ad	1	0.000002
艰辛 ad 奋进	1	0.000002
ad 奋进 vi	1	0.000002
的 ud 早年	1	0.000002
ud 早年 t	1	0.000002
早年 t 身世	1	0.000002
t 身世 n	1	0.000002
身世 n wj	1	0.000002
d wd 提前	1	0.000002
提前 vt 二十	1	0.000002
vt 二十 m	1	0.000002
qt wd 或	1	0.000002
或 c 十	1	0.000002
c 十 m	1	0.000002
会 vu 这样	1	0.000002
vu 这样 rz	1	0.000002
这样 rz 来	1	0.000002
rz 来 vi	1	0.000002
来 vi 讲述	1	0.000002
vi 讲述 vt	1	0.000002
讲述 vt 这些	1	0.000002
事 n wu	1	0.000002
n wu 情	1	0.000002
wu 情 n	1	0.000002
与 c 感	1	0.000002
c 感 Ng	1	0.000002
ud wj 现在	1	0.000002
现在 t 她	1	0.000002
从 p 僵硬	1	0.000002
p 僵硬 a	1	0.000002
僵硬 a 的	1	0.000002
阶级 n 分析	1	0.000002
分析 vn 与	1	0.000002
阶级斗争 ln 框架	1	0.000002
ln 框架 n	1	0.000002
框架 n 的	1	0.000002
束缚 vn 下	1	0.000002
自己 rr 解脱	1	0.000002
rr 解脱 vt	1	0.000002
解脱 vt 了	1	0.000002
vq wd 却	1	0.000002
不 df 失	1	0.000002
df 失 vt	1	0.000002
失 vt 正确	1	0.000002
立场 n 与	1	0.000002
与 c 应有	1	0.000002
c 应有 vt	1	0.000002
的 ud 尺寸	1	0.000002
ud 尺寸 n	1	0.000002
尺寸 n wj	1	0.000002
她 rr 忠于	1	0.000002
rr 忠于 vt	1	0.000002
忠于 vt 人	1	0.000002
的 ud 原初	1	0.000002
ud 原初 d	1	0.000002
原初 d 面貌	1	0.000002
d 面貌 n	1	0.000002
不 df 遮掩	1	0.000002
df 遮掩 vt	1	0.000002
遮掩 vt wd	1	0.000002
了 ul 身	1	0.000002
ul 身 Ng	1	0.000002
为 vl 抗战	1	0.000002
vl 抗战 vn	1	0.000002
抗战 vn 时期	1	0.000002
时期 n 四川	1	0.000002
四川 ns 合江县	1	0.000002
ns 合江县 ns	1	0.000002
合江县 ns 县长	1	0.000002
ns 县长 n	1	0.000002
县长 n 的	1	0.000002
父亲 n wd	1	0.000002
怎样 ry 贫	1	0.000002
ry 贫 Ag	1	0.000002
贫 Ag 病	1	0.000002
Ag 病 vt	1	0.000002
病 vt 而	1	0.000002
的 ud 家族	1	0.000002
ud 家族 n	1	0.000002
家族 n 怎样	1	0.000002
怎样 ry 在	1	0.000002
在 p 饥饿	1	0.000002
p 饥饿 n	1	0.000002
饥饿 n 线	1	0.000002
shang5 f 挣扎	1	0.000002
f 挣扎 vi	1	0.000002
挣扎 vi wf	1	0.000002
vi wf 那时	1	0.000002
wf 那时 rz	1	0.000002
那时 rz 无	1	0.000002
rz 无 vt	1	0.000002
无 vt 党	1	0.000002
党 n 无	1	0.000002
无 vt 派	1	0.000002
vt 派 n	1	0.000002
派 n 的	1	0.000002
中学 n 女	1	0.000002
女 b 校长	1	0.000002
b 校长 n	1	0.000002
如何 ryw 近乎	1	0.000002
ryw 近乎 vt	1	0.000002
近乎 vt 圣洁	1	0.000002
vt 圣洁 a	1	0.000002
圣洁 a 地	1	0.000002
地 ui 笃信	1	0.000002
ui 笃信 vt	1	0.000002
笃信 vt 教育	1	0.000002
教育 vt 救国	1	0.000002
vt 救国 vi	1	0.000002
救国 vi wd	1	0.000002
而 c 大学	1	0.000002
大学 n 里	1	0.000002
里 f 同	1	0.000002
f 同 vt	1	0.000002
同 vt 宿舍	1	0.000002
vt 宿舍 n	1	0.000002
宿舍 n 的	1	0.000002
的 ud 女生	1	0.000002
ud 女生 n	1	0.000002
女生 n 们	1	0.000002
k wd 虽然	1	0.000002
虽然 c 有着	1	0.000002
有着 vt 不	1	0.000002
家庭 n 背景	1	0.000002
背景 n 与	1	0.000002
与 c 个人	1	0.000002
个人 n 性格	1	0.000002
性格 n wd	1	0.000002
能 vu 怜恤	1	0.000002
vu 怜恤 v	1	0.000002
怜恤 v 她	1	0.000002
v 她 rr	1	0.000002
那 rz 无处	1	0.000002
rz 无处 d	1	0.000002
无处 d 可	1	0.000002
可 vu 去	1	0.000002
去 vt wu	1	0.000002
vt wu 只能	1	0.000002
wu 只能 vt	1	0.000002
只能 vt 挤	1	0.000002
vt 挤 vt	1	0.000002
挤 vt 住	1	0.000002
在 p 她们	1	0.000002
她们 rr 宿舍	1	0.000002
rr 宿舍 n	1	0.000002
宿舍 n 中	1	0.000002
小 a 弟弟	1	0.000002
a 弟弟 n	1	0.000002
弟弟 n ws	1	0.000002
n ws 她	1	0.000002
ws 她 rr	1	0.000002
她 rr 非常	1	0.000002
非常 dc 真实	1	0.000002
dc 真实 a	1	0.000002
在 p 解放初	1	0.000002
p 解放初 t	1	0.000002
解放初 t 她	1	0.000002
她 rr 幸运	1	0.000002
rr 幸运 a	1	0.000002
幸运 a 地	1	0.000002
被 p 分配	1	0.000002
p 分配 vt	1	0.000002
到 vq 新华	1	0.000002
vq 新华 nz	1	0.000002
日报 n 后	1	0.000002
如何 ryw 谨慎	1	0.000002
ryw 谨慎 a	1	0.000002
地 ui 切断	1	0.000002
ui 切断 vt	1	0.000002
切断 vt 了	1	0.000002
与 p 出身	1	0.000002
p 出身 vt	1	0.000002
出身 vt 或	1	0.000002
或 c 个人	1	0.000002
个人 n 成份	1	0.000002
n 成份 n	1	0.000002
成份 n 不	1	0.000002
够 dc 纯洁	1	0.000002
dc 纯洁 a	1	0.000002
纯洁 a 的	1	0.000002
的 ud 亲友	1	0.000002
ud 亲友 n	1	0.000002
亲友 n 们	1	0.000002
而 c 报社	1	0.000002
c 报社 n	1	0.000002
报社 n 的	1	0.000002
领导 n 之所以	1	0.000002
之所以 c 招收	1	0.000002
c 招收 vt	1	0.000002
招收 vt 她	1	0.000002
她 rr 这样	1	0.000002
年轻 a 女性	1	0.000002
目的 n 之一	1	0.000002
为了 p 给	1	0.000002
给 p 战争	1	0.000002
里 f 一直	1	0.000002
一直 d 无暇	1	0.000002
d 无暇 d	1	0.000002
无暇 d 解决	1	0.000002
解决 vt wyz	1	0.000002
vt wyz 个人	1	0.000002
个人 n 问题	1	0.000002
战友 n 提供	1	0.000002
提供 vt 机会	1	0.000002
机会 n wf	1	0.000002
n wf 她	1	0.000002
wf 她 rr	1	0.000002
她 rr 写	1	0.000002
自己 rr 与	1	0.000002
丈夫 n 高	1	0.000002
丽生 nrg 结合	1	0.000002
nrg 结合 vt	1	0.000002
结合 vt 时	1	0.000002
Ng wd 其实	1	0.000002
其实 d 还	1	0.000002
还 d 根本	1	0.000002
d 根本 d	1	0.000002
不 df 懂得	1	0.000002
df 懂得 vt	1	0.000002
懂得 vt 爱情	1	0.000002
vt 爱情 n	1	0.000002
爱情 n wd	1	0.000002
然而 c 他们	1	0.000002
他们 rr 逐渐	1	0.000002
rr 逐渐 d	1	0.000002
逐渐 d 磨合	1	0.000002
d 磨合 vt	1	0.000002
磨合 vt 成	1	0.000002
段 qc 美满	1	0.000002
qc 美满 a	1	0.000002
美满 a 姻缘	1	0.000002
a 姻缘 n	1	0.000002
姻缘 n wf	1	0.000002
n wf 高	1	0.000002
wf 高 nrf	1	0.000002
丽生 nrg 从	1	0.000002
从 p 并	1	0.000002
中 f 按时	1	0.000002
f 按时 d	1	0.000002
按时 d 寄	1	0.000002
d 寄 vt	1	0.000002
寄 vt 些	1	0.000002
些 qb 钱	1	0.000002
钱 n 补助	1	0.000002
n 补助 vt	1	0.000002
补助 vt 她	1	0.000002
在 p 北京大学	1	0.000002
p 北京大学 nt	1	0.000002
北京大学 nt 上学	1	0.000002
nt 上学 vi	1	0.000002
妹妹 n wd	1	0.000002
n wd 妹妹	1	0.000002
wd 妹妹 n	1	0.000002
妹妹 n 却	1	0.000002
p wyz 三反	1	0.000002
wyz 三反 j	1	0.000002
三反 j wyy	1	0.000002
j wyy 运动	1	0.000002
运动 n 中	1	0.000002
中 f 写信	1	0.000002
f 写信 vi	1	0.000002
写信 vi 揭发	1	0.000002
vi 揭发 vt	1	0.000002
揭发 vt 姐夫	1	0.000002
vt 姐夫 n	1	0.000002
姐夫 n wd	1	0.000002
认为 vt 给	1	0.000002
她 rr 寄	1	0.000002
钱 n 十分	1	0.000002
十分 dc 可疑	1	0.000002
dc 可疑 a	1	0.000002
可疑 a ws	1	0.000002
a ws 这样	1	0.000002
ws 这样 rz	1	0.000002
这样 rz 一路	1	0.000002
一路 mq 坦率	1	0.000002
mq 坦率 a	1	0.000002
坦率 a 地	1	0.000002
写 vt 下去	1	0.000002
vq wd 写	1	0.000002
年 t 外出	1	0.000002
t 外出 vi	1	0.000002
外出 vi 采访	1	0.000002
时 Ng 接触	1	0.000002
Ng 接触 vt	1	0.000002
了 ul 首长	1	0.000002
ul 首长 n	1	0.000002
首长 n 康	1	0.000002
n 康 nrf	1	0.000002
生 nrg wd	1	0.000002
nrg wd 觉得	1	0.000002
觉得 vt 该	1	0.000002
人 n 相当	1	0.000002
相当 dc 地	1	0.000002
地 ui 平易近人	1	0.000002
ui 平易近人 iv	1	0.000002
平易近人 iv wd	1	0.000002
iv wd 却	1	0.000002
又 d 万万	1	0.000002
d 万万 d	1	0.000002
万万 d 没有	1	0.000002
想到 vt wd	1	0.000002
wd wyz 文革	1	0.000002
jn wyy 前夕	1	0.000002
f wd 康	1	0.000002
wd 康 nrf	1	0.000002
生 nrg 亲自	1	0.000002
亲自 d 罗织	1	0.000002
d 罗织 vt	1	0.000002
罗织 vt 了	1	0.000002
vt wyz 利用	1	0.000002
wyz 利用 vt	1	0.000002
利用 vt 小说	1	0.000002
vt 小说 n	1	0.000002
小说 n 反党	1	0.000002
n 反党 vi	1	0.000002
反党 vi wd	1	0.000002
大 a 发明	1	0.000002
a 发明 n	1	0.000002
发明 n wyy	1	0.000002
ud wyz 反党	1	0.000002
wyz 反党 vn	1	0.000002
反党 vn 小说	1	0.000002
vn 小说 n	1	0.000002
n wkz 刘	1	0.000002
志丹 nrg wky	1	0.000002
nrg wky 事件	1	0.000002
wky 事件 n	1	0.000002
就 d 决定	1	0.000002
dang1shi2 t 在	1	0.000002
t 在 d	1	0.000002
在 d 摘登	1	0.000002
d 摘登 vt	1	0.000002
摘登 vt 这部	1	0.000002
这部 r 小说	1	0.000002
r 小说 n	1	0.000002
小说 n 的	1	0.000002
工人 n 日报	1	0.000002
n 日报 n	1	0.000002
日报 n 社	1	0.000002
n 社 Ng	1	0.000002
社 Ng nt	1	0.000002
Ng nt 负责	1	0.000002
ud 高 nrf	1	0.000002
丽生 nrg 在劫难逃	1	0.000002
nrg 在劫难逃 iv	1	0.000002
在劫难逃 iv wd	1	0.000002
iv wd 后来	1	0.000002
后来 t 被	1	0.000002
被 p 摧残	1	0.000002
p 摧残 vt	1	0.000002
摧残 vt 致死	1	0.000002
vt 致死 vi	1	0.000002
致死 vi ws	1	0.000002
vi ws 家破人亡	1	0.000002
ws 家破人亡 ia	1	0.000002
家破人亡 ia 的	1	0.000002
安惠 nrg 凭着	1	0.000002
nrg 凭着 p	1	0.000002
凭着 p 信念	1	0.000002
p 信念 n	1	0.000002
信念 n 与	1	0.000002
与 c 倔强	1	0.000002
c 倔强 a	1	0.000002
倔强 a wd	1	0.000002
a wd 还有	1	0.000002
还有 vt 正直	1	0.000002
vt 正直 a	1	0.000002
正直 a 而	1	0.000002
而 c 善良	1	0.000002
c 善良 a	1	0.000002
的 ud 关爱	1	0.000002
ud 关爱 vn	1	0.000002
关爱 vn wd	1	0.000002
终于 d 挺	1	0.000002
d 挺 vi	1	0.000002
挺 vi 了	1	0.000002
了 ul 过来	1	0.000002
ul 过来 vq	1	0.000002
过来 vq ws	1	0.000002
vq ws 19980103	1	0.000002
04 004 006	1	0.000002
006 m 读	1	0.000002
读 vt 这	1	0.000002
我 rr 仿佛	1	0.000002
一个 mq 饱满	1	0.000002
mq 饱满 a	1	0.000002
的 ud 雨点	1	0.000002
ud 雨点 n	1	0.000002
雨点 n wd	1	0.000002
n wd 欣悦	1	0.000002
wd 欣悦 a	1	0.000002
欣悦 a 地	1	0.000002
地 ui 滴落	1	0.000002
ui 滴落 vi	1	0.000002
滴落 vi 进	1	0.000002
vi 进 vq	1	0.000002
进 vq 大海	1	0.000002
vq 大海 n	1	0.000002
大海 n 的	1	0.000002
的 ud 音响	1	0.000002
ud 音响 n	1	0.000002
音响 n wj	1	0.000002
n wj 愿	1	0.000002
愿 vt 这	1	0.000002
这 rz 声音	1	0.000002
rz 声音 n	1	0.000002
声音 n 能	1	0.000002
能 vu 传入	1	0.000002
vu 传入 vt	1	0.000002
传入 vt 更	1	0.000002
的 ud 耳朵	1	0.000002
ud 耳朵 n	1	0.000002
耳朵 n wd	1	0.000002
n wd 滋润	1	0.000002
wd 滋润 vt	1	0.000002
滋润 vt 更	1	0.000002
心灵 n wj	1	0.000002
001 m 华文	1	0.000002
m 华文 nz	1	0.000002
m 曾 nrf	1	0.000002
曾 nrf 敏	1	0.000002
nrf 敏 之	1	0.000002
敏 之 nrg	1	0.000002
之 nrg 19980103	1	0.000002
003 m 世界	1	0.000002
正 d 发展	1	0.000002
n wd 中华民族	1	0.000002
wd 中华民族 n	1	0.000002
ud 崛起 vn	1	0.000002
崛起 vn wd	1	0.000002
一 d 洗	1	0.000002
d 洗 vt	1	0.000002
洗 vt 百年	1	0.000002
百年 mq 积弱	1	0.000002
mq 积弱 v	1	0.000002
积弱 v 的	1	0.000002
林 Ng 备	1	0.000002
Ng 备 Dg	1	0.000002
受 vt 瞩目	1	0.000002
vt 瞩目 vn	1	0.000002
瞩目 vn wj	1	0.000002
世界各地 l 凡	1	0.000002
l 凡 d	1	0.000002
凡 d 有	1	0.000002
有 vt 华人	1	0.000002
vt 华人 n	1	0.000002
华人 n 的	1	0.000002
di4fang5 n 就	1	0.000002
有 vx 文学	1	0.000002
vx 文学 n	1	0.000002
文学 n wd	1	0.000002
n wd 华文	1	0.000002
wd 华文 nz	1	0.000002
是 vl 乐观	1	0.000002
vl 乐观 a	1	0.000002
ud wd 灿烂	1	0.000002
wd 灿烂 a	1	0.000002
从 p 欧洲	1	0.000002
欧洲 ns wu	1	0.000002
ns wu 美洲	1	0.000002
wu 美洲 ns	1	0.000002
美洲 ns 到	1	0.000002
到 p 亚洲	1	0.000002
亚洲 ns wd	1	0.000002
在 p 广阔无垠	1	0.000002
p 广阔无垠 l	1	0.000002
广阔无垠 l wd	1	0.000002
l wd 蔚蓝	1	0.000002
wd 蔚蓝 b	1	0.000002
蔚蓝 b 无际	1	0.000002
b 无际 z	1	0.000002
无际 z 的	1	0.000002
群 qj 文学	1	0.000002
qj 文学 n	1	0.000002
文学 n 之	1	0.000002
星 n 夺目	1	0.000002
n 夺目 a	1	0.000002
夺目 a 地	1	0.000002
地 ui 升起	1	0.000002
ui 升起 vt	1	0.000002
vt wd 她们	1	0.000002
是 vl 女性	1	0.000002
vl 女性 n	1	0.000002
以 p 具有	1	0.000002
个性 n 的	1	0.000002
的 ud 文学	1	0.000002
ud 文学 n	1	0.000002
文学 n 才能	1	0.000002
n 才能 n	1	0.000002
才能 n wd	1	0.000002
世界 n 宣告	1	0.000002
n 宣告 vt	1	0.000002
宣告 vt 以	1	0.000002
以 p 她们	1	0.000002
作品 n 昂然	1	0.000002
n 昂然 z	1	0.000002
昂然 z 地	1	0.000002
世界 n 文坛	1	0.000002
n 文坛 n	1	0.000002
文坛 n wd	1	0.000002
标志 vt 华文	1	0.000002
vt 华文 nz	1	0.000002
文学 n 已	1	0.000002
已 d 踞	1	0.000002
d 踞 Vg	1	0.000002
踞 Vg 有	1	0.000002
有 vt 不容忽视	1	0.000002
vt 不容忽视 lv	1	0.000002
005 m 用	1	0.000002
用 p 什么	1	0.000002
什么 ry 证明	1	0.000002
ry 证明 vt	1	0.000002
论断 n 呢	1	0.000002
006 m 以	1	0.000002
p wkz 世界	1	0.000002
女作家 n 传记	1	0.000002
n wky 可	1	0.000002
wky 可 vu	1	0.000002
gong1 vt 佐证	1	0.000002
vt 佐证 n	1	0.000002
佐证 n wd	1	0.000002
n wd 丛书	1	0.000002
丛书 n 毫不	1	0.000002
n 毫不 df	1	0.000002
毫不 df 含糊	1	0.000002
df 含糊 a	1	0.000002
含糊 a 地	1	0.000002
地 ui 记载	1	0.000002
ui 记载 vt	1	0.000002
记载 vt 了	1	0.000002
了 ul 她们	1	0.000002
ul 她们 rr	1	0.000002
的 ud 心路	1	0.000002
ud 心路 n	1	0.000002
心路 n 历程	1	0.000002
历程 n wu	1	0.000002
n wu 创作	1	0.000002
创作 vn 进程	1	0.000002
进程 n 以及	1	0.000002
以及 c 成就	1	0.000002
成就 n 所	1	0.000002
所 us 呈现	1	0.000002
us 呈现 vt	1	0.000002
呈现 vt 的	1	0.000002
04 005 007	1	0.000002
007 m 三十六	1	0.000002
m 三十六 m	1	0.000002
三十六 m 位	1	0.000002
位 qe 女作家	1	0.000002
qe 女作家 n	1	0.000002
的 ud 传记	1	0.000002
ud 传记 n	1	0.000002
传记 n wd	1	0.000002
文学 n 研究	1	0.000002
研究 vn 有	1	0.000002
有 vt 素	1	0.000002
vt 素 Ng	1	0.000002
素 Ng 的	1	0.000002
学者 n wu	1	0.000002
n wu 教授	1	0.000002
wu 教授 n	1	0.000002
教授 n ws	1	0.000002
n ws 各	1	0.000002
ws 各 rz	1	0.000002
笔墨 n wd	1	0.000002
n wd 描述	1	0.000002
wd 描述 vt	1	0.000002
了 ul 女作家	1	0.000002
ul 女作家 n	1	0.000002
的 ud 气质	1	0.000002
ud 气质 n	1	0.000002
n wu 风貌	1	0.000002
wu 风貌 n	1	0.000002
风貌 n wu	1	0.000002
n wu 文学	1	0.000002
wu 文学 n	1	0.000002
文学 n 风格	1	0.000002
风格 n wu	1	0.000002
n wu 人生	1	0.000002
人生 n 体验	1	0.000002
n 体验 vt	1	0.000002
体验 vt 的	1	0.000002
的 ud 离合悲欢	1	0.000002
ud 离合悲欢 in	1	0.000002
离合悲欢 in wj	1	0.000002
in wj 可以	1	0.000002
丛书 n 是	1	0.000002
是 vl 华文	1	0.000002
vl 华文 nz	1	0.000002
华文 nz 文学史	1	0.000002
nz 文学史 n	1	0.000002
文学史 n 上	1	0.000002
shang5 f 拓展	1	0.000002
f 拓展 vt	1	0.000002
拓展 vt 之	1	0.000002
n wd 有如	1	0.000002
wd 有如 vt	1	0.000002
有如 vt 西晋	1	0.000002
vt 西晋 tt	1	0.000002
西晋 tt 时代	1	0.000002
tt 时代 n	1	0.000002
时代 n 文学	1	0.000002
文学 n 理论家	1	0.000002
理论家 n 陆	1	0.000002
机 nrg 在	1	0.000002
p wkz 文赋	1	0.000002
wkz 文赋 nz	1	0.000002
文赋 nz wky	1	0.000002
wm wyz 伊	1	0.000002
wyz 伊 Rg	1	0.000002
伊 Rg 兹	1	0.000002
Rg 兹 Rg	1	0.000002
兹 Rg 文	1	0.000002
Rg 文 n	1	0.000002
文 n 之	1	0.000002
之 u 为	1	0.000002
为 vl 用	1	0.000002
vl 用 vt	1	0.000002
vt wd 固	1	0.000002
wd 固 Dg	1	0.000002
固 Dg 众	1	0.000002
Dg 众 Ag	1	0.000002
众 Ag 理	1	0.000002
Ag 理 n	1	0.000002
理 n 之	1	0.000002
所 us 因	1	0.000002
us 因 v	1	0.000002
因 v wd	1	0.000002
v wd 恢	1	0.000002
wd 恢 Ag	1	0.000002
恢 Ag 万	1	0.000002
Ag 万 m	1	0.000002
里 qd 而	1	0.000002
qd 而 c	1	0.000002
无 vt 阂	1	0.000002
vt 阂 Vg	1	0.000002
阂 Vg wd	1	0.000002
Vg wd 通	1	0.000002
wd 通 vt	1	0.000002
通 vt 亿	1	0.000002
亿 m 载	1	0.000002
载 qt 而	1	0.000002
qt 而 c	1	0.000002
为 vl 津	1	0.000002
vl 津 Ng	1	0.000002
津 Ng wj	1	0.000002
Ng wj 俯	1	0.000002
wj 俯 贻	1	0.000002
俯 贻 v	1	0.000002
贻 v 则	1	0.000002
v 则 c	1	0.000002
则 c 于	1	0.000002
于 p 来	1	0.000002
p 来 vt	1	0.000002
来 vt 叶	1	0.000002
vt 叶 Ng	1	0.000002
叶 Ng wd	1	0.000002
Ng wd 仰观	1	0.000002
wd 仰观 v	1	0.000002
仰观 v 象	1	0.000002
v 象 Ng	1	0.000002
象 Ng 乎	1	0.000002
Ng 乎 y	1	0.000002
乎 y 古人	1	0.000002
y 古人 n	1	0.000002
古人 n ws	1	0.000002
n ws 涂	1	0.000002
ws 涂 vt	1	0.000002
涂 vt 无	1	0.000002
无 vt 远	1	0.000002
远 a 而	1	0.000002
不 df 弥	1	0.000002
df 弥 Ag	1	0.000002
弥 Ag wd	1	0.000002
Ag wd 理	1	0.000002
wd 理 n	1	0.000002
理 n 无	1	0.000002
无 vt 微	1	0.000002
vt 微 Ag	1	0.000002
微 Ag 而	1	0.000002
而 c 弗	1	0.000002
c 弗 Dg	1	0.000002
弗 Dg 纶	1	0.000002
Dg 纶 Ng	1	0.000002
纶 Ng wyy	1	0.000002
wyy wj 陆	1	0.000002
wj 陆 nrf	1	0.000002
机 nrg 是	1	0.000002
是 vl 述	1	0.000002
vl 述 Vg	1	0.000002
述 Vg 古	1	0.000002
Vg 古 Tg	1	0.000002
古 Tg wd	1	0.000002
Tg wd 但	1	0.000002
可 vu 证	1	0.000002
vu 证 Vg	1	0.000002
证 Vg 今	1	0.000002
Vg 今 Tg	1	0.000002
Tg wd 借以	1	0.000002
借以 vt 阐述	1	0.000002
vt 阐述 vt	1	0.000002
阐述 vt 于	1	0.000002
文学 n 范围	1	0.000002
范围 n 选出	1	0.000002
n 选出 vt	1	0.000002
选出 vt 了	1	0.000002
众多 m 女作家	1	0.000002
m 女作家 n	1	0.000002
的 ud 文	1	0.000002
ud 文 n	1	0.000002
文 n 与	1	0.000002
与 c 史	1	0.000002
c 史 Ng	1	0.000002
史 Ng 所	1	0.000002
ying1 vu 小觑	1	0.000002
vu 小觑 v	1	0.000002
小觑 v 的	1	0.000002
04 005 008	1	0.000002
008 m 把	1	0.000002
套 qj 传记	1	0.000002
qj 传记 n	1	0.000002
丛书 n 置于	1	0.000002
置于 vt 案头	1	0.000002
vt 案头 n	1	0.000002
案头 n wd	1	0.000002
就 d 恍如	1	0.000002
d 恍如 vt	1	0.000002
恍如 vt 与	1	0.000002
与 p 女作家	1	0.000002
们 k 晤对	1	0.000002
k 晤对 v	1	0.000002
晤对 v wd	1	0.000002
v wd 倾听	1	0.000002
wd 倾听 vt	1	0.000002
倾听 vt 她们	1	0.000002
n wd 接触	1	0.000002
wd 接触 vt	1	0.000002
到 vq 她们	1	0.000002
vq 她们 rr	1	0.000002
她们 rr 腕	1	0.000002
rr 腕 Ng	1	0.000002
腕 Ng 底	1	0.000002
Ng 底 Ng	1	0.000002
底 Ng 所	1	0.000002
所 us 抒发	1	0.000002
us 抒发 vt	1	0.000002
抒发 vt 的	1	0.000002
的 ud 情丝	1	0.000002
ud 情丝 n	1	0.000002
情丝 n wd	1	0.000002
所 us 描写	1	0.000002
us 描写 vt	1	0.000002
描写 vt 的	1	0.000002
n wd 不妨	1	0.000002
wd 不妨 d	1	0.000002
不妨 d 引述	1	0.000002
d 引述 vt	1	0.000002
引述 vt 一二	1	0.000002
vt 一二 m	1	0.000002
一二 m wp	1	0.000002
m wp 19980103	1	0.000002
wp 19980103 04	1	0.000002
04 005 009	1	0.000002
009 m 有	1	0.000002
有 vt 塑造	1	0.000002
vt 塑造 vt	1	0.000002
塑造 vt 留学生	1	0.000002
vt 留学生 n	1	0.000002
留学生 n 文学	1	0.000002
n wd 充当	1	0.000002
wd 充当 vl	1	0.000002
充当 vl wyz	1	0.000002
vl wyz 无	1	0.000002
无 vt 极	1	0.000002
vt 极 Ng	1	0.000002
极 Ng 一代	1	0.000002
Ng 一代 n	1	0.000002
的 ud 代言人	1	0.000002
ud 代言人 n	1	0.000002
代言人 n wyy	1	0.000002
wyy wf 19980103	1	0.000002
04 005 010	1	0.000002
有 vt 经历	1	0.000002
vt 经历 vt	1	0.000002
了 ul 千山万水	1	0.000002
ul 千山万水 in	1	0.000002
千山万水 in 的	1	0.000002
跋涉 vn 艰辛	1	0.000002
vn 艰辛 an	1	0.000002
艰辛 an wd	1	0.000002
an wd 为	1	0.000002
wei4 p 国际	1	0.000002
国际 n 文学	1	0.000002
文学 n 交流	1	0.000002
交流 vn 缔造	1	0.000002
vn 缔造 vt	1	0.000002
缔造 vt 了	1	0.000002
ul 为 wei2	1	0.000002
wei2 p 世	1	0.000002
世 Ng 所	1	0.000002
称 vt 的	1	0.000002
桥梁 n 与	1	0.000002
与 c 集会	1	0.000002
c 集会 vi	1	0.000002
集会 vi 之	1	0.000002
u 所 n	1	0.000002
04 005 011	1	0.000002
011 m 有	1	0.000002
有 vt 缅怀	1	0.000002
缅怀 vt 故土	1	0.000002
vt 故土 n	1	0.000002
故土 n 与	1	0.000002
与 c 家园	1	0.000002
c 家园 n	1	0.000002
家园 n wd	1	0.000002
在 p 遥远	1	0.000002
的 ud 西欧	1	0.000002
ud 西欧 ns	1	0.000002
西欧 ns 唱	1	0.000002
ns 唱 vt	1	0.000002
唱 vt 出	1	0.000002
了 ul 动人	1	0.000002
ul 动人 a	1	0.000002
歌 n wf	1	0.000002
04 005 012	1	0.000002
012 m 有	1	0.000002
有 vt 毕生	1	0.000002
vt 毕生 d	1	0.000002
毕生 d 不	1	0.000002
忘 vt 童年	1	0.000002
vt 童年 t	1	0.000002
童年 t wu	1	0.000002
t wu 不	1	0.000002
忘 vt 故乡	1	0.000002
vt 故乡 n	1	0.000002
故乡 n wu	1	0.000002
忘 vt 亲人	1	0.000002
亲人 n 师友	1	0.000002
n 师友 n	1	0.000002
师友 n 的	1	0.000002
支 qe 笔	1	0.000002
qe 笔 n	1	0.000002
了 ul 感人	1	0.000002
ul 感人 a	1	0.000002
ud wyz 水	1	0.000002
wyz 水 n	1	0.000002
是 vl 故乡	1	0.000002
vl 故乡 n	1	0.000002
故乡 n 甜	1	0.000002
故事 n wf	1	0.000002
04 005 013	1	0.000002
013 m 有	1	0.000002
有 vt 以	1	0.000002
歌 n wu	1	0.000002
n wu 长短	1	0.000002
wu 长短 n	1	0.000002
长短 n 诗	1	0.000002
n 诗 n	1	0.000002
诗 n 震撼	1	0.000002
n 震撼 vt	1	0.000002
震撼 vt 诗坛	1	0.000002
vt 诗坛 n	1	0.000002
诗坛 n wd	1	0.000002
也 d 记录	1	0.000002
自己 rr 成长	1	0.000002
rr 成长 vi	1	0.000002
成长 vi 的	1	0.000002
n wd 画	1	0.000002
wd 画 vt	1	0.000002
画 vt 出	1	0.000002
了 ul 心中	1	0.000002
