# 总词数: 487832
# 词汇表大小: 91800
# 格式: 词语	频次	频率
#==================================================
wj 盱江镇	1	0.000002
盱江镇 ns	1	0.000002
ns 小港	1	0.000002
小港 村	1	0.000002
nrf 秋林	1	0.000002
秋林 nrg	1	0.000002
wd 栽种	1	0.000002
栽种 vt	1	0.000002
老 刘	1	0.000002
刘 nr	1	0.000002
nr 义务	1	0.000002
wd 风雨无阻	1	0.000002
风雨无阻 iv	1	0.000002
打 药	1	0.000002
药 vi	1	0.000002
vi 授粉	1	0.000002
授粉 vi	1	0.000002
vi 施肥	1	0.000002
wd 套种	1	0.000002
vt 晚稻	1	0.000002
nrg 指导	1	0.000002
n 莲	1	0.000002
qt 增	1	0.000002
vt 产值	1	0.000002
m 俗话说	1	0.000002
wyz 换换	1	0.000002
换换 v	1	0.000002
v 种	1	0.000002
qr wyy	1	0.000002
n 生物	1	0.000002
wd 精选	1	0.000002
ul 太空	1	0.000002
s 诱变	1	0.000002
诱变 v	1	0.000002
ud 试验	1	0.000002
ud 高速	1	0.000002
vt 空间	1	0.000002
a 粒子	1	0.000002
ud 辐射	1	0.000002
辐射 n	1	0.000002
c 微	1	0.000002
微 h	1	0.000002
h 重力	1	0.000002
ud 诱变	1	0.000002
诱变 vn	1	0.000002
vt 作物	1	0.000002
n 变异	1	0.000002
wd 从中	1	0.000002
Ng 品性	1	0.000002
m 此生	1	0.000002
此生 r	1	0.000002
r 许	1	0.000002
许 vt	1	0.000002
vt 莲	1	0.000002
Ng 终	1	0.000002
nrg 扎根	1	0.000002
Ng 乡	1	0.000002
n 红土地	1	0.000002
红土地 n	1	0.000002
wd 外地	1	0.000002
s 曾	1	0.000002
p 高薪	1	0.000002
rr 谢绝	1	0.000002
谢绝 vt	1	0.000002
p 优越	1	0.000002
rr 毫不	1	0.000002
df 心	1	0.000002
vt 科普	1	0.000002
b 读物	1	0.000002
wkz 广昌	1	0.000002
n 栽培	1	0.000002
栽培 vn	1	0.000002
u 学术	1	0.000002
a 论文	1	0.000002
a 科普	1	0.000002
wd 科研	1	0.000002
vt 止境	1	0.000002
止境 n	1	0.000002
wj 年逾花甲	1	0.000002
年逾花甲 lv	1	0.000002
r 天	1	0.000002
df 亮	1	0.000002
p 培养	1	0.000002
vn 钵	1	0.000002
钵 Ng	1	0.000002
Ng 前	1	0.000002
vl 十几	1	0.000002
w 19980105	1	0.000002
wd 大器晚成	1	0.000002
大器晚成 iv	1	0.000002
rr 志存高远	1	0.000002
志存高远 l	1	0.000002
vt 桥梁	1	0.000002
Ng 大胆	1	0.000002
wj 下期	1	0.000002
下期 n	1	0.000002
第九 十五	1	0.000002
wp 巧手	1	0.000002
n 绘	1	0.000002
绘 vt	1	0.000002
vt 人间	1	0.000002
人间 n	1	0.000002
m 军委	1	0.000002
nt 救灾	1	0.000002
n 运抵	1	0.000002
ns 19980105	1	0.000002
nrf 道国	1	0.000002
道国 nrg	1	0.000002
nrf 贵剑	1	0.000002
贵剑 nrg	1	0.000002
wky 月	1	0.000002
wd 一辆辆	1	0.000002
一辆辆 m	1	0.000002
m 满载	1	0.000002
vt 棉衣	1	0.000002
wu 棉被	1	0.000002
棉被 n	1	0.000002
c 帐篷	1	0.000002
u 防冻	1	0.000002
vn 防寒	1	0.000002
ns 贡嘎	1	0.000002
贡嘎 ns	1	0.000002
漫天 风雪	1	0.000002
风雪 i	1	0.000002
i 驶	1	0.000002
Vg 向	1	0.000002
p 藏北	1	0.000002
s 草原	1	0.000002
p 军委	1	0.000002
qe 防寒	1	0.000002
c 拨发	1	0.000002
拨发 v	1	0.000002
v 驻	1	0.000002
n 抗灾	1	0.000002
s 空运	1	0.000002
ns 暴风雪	1	0.000002
c 高寒	1	0.000002
高寒 b	1	0.000002
b 缺氧	1	0.000002
缺氧 vi	1	0.000002
n 不便	1	0.000002
c 积雪	1	0.000002
qe 藏族	1	0.000002
wd 防寒	1	0.000002
n 紧缺	1	0.000002
紧缺 a	1	0.000002
wj 军委	1	0.000002
c 驻	1	0.000002
vt 调剂	1	0.000002
qj 救灾	1	0.000002
m 运抵	1	0.000002
wd 发送	1	0.000002
m 拥军	1	0.000002
an 江西	1	0.000002
wyz 双拥	1	0.000002
vn 常抓不懈	1	0.000002
wm 江西	1	0.000002
ud 诞生地	1	0.000002
诞生地 n	1	0.000002
wu 拥政爱民	1	0.000002
拥政爱民 ln	1	0.000002
wd 江西	1	0.000002
ns 党政军民	1	0.000002
j 大力	1	0.000002
c 井冈山	1	0.000002
井冈山 ns	1	0.000002
wd 拥军	1	0.000002
n 党政军民	1	0.000002
j wyz	1	0.000002
wyz 同呼吸	1	0.000002
同呼吸 l	1	0.000002
wu 共命运	1	0.000002
共命运 l	1	0.000002
wu 心连心	1	0.000002
ud 大好	1	0.000002
大好 z	1	0.000002
z 局面	1	0.000002
m 全省	1	0.000002
df 重视	1	0.000002
df 抓	1	0.000002
ud 班子	1	0.000002
vt 驻军	1	0.000002
wj 乐平	1	0.000002
乐平 ns	1	0.000002
p 配合	1	0.000002
rz 炮兵	1	0.000002
炮兵 n	1	0.000002
iv 满足	1	0.000002
wd 取名	1	0.000002
取名 vt	1	0.000002
wyy 路	1	0.000002
wd 直通	1	0.000002
vt 营区	1	0.000002
营区 n	1	0.000002
wj 地方	1	0.000002
vt 军民共建	1	0.000002
qe wyy	1	0.000002
c 争创	1	0.000002
wkz 县	1	0.000002
wyz 双争	1	0.000002
双争 j	1	0.000002
qj 汽车	1	0.000002
wu 烹调	1	0.000002
烹调 vn	1	0.000002
ud 两用	1	0.000002
ns 省军区	1	0.000002
wu 驻	1	0.000002
qe 军民共建	1	0.000002
ln 点	1	0.000002
ud 科普	1	0.000002
b 小组	1	0.000002
wj 省军区	1	0.000002
d 援建	1	0.000002
qe 失学	1	0.000002
失学 vn	1	0.000002
n 大型	1	0.000002
b 光缆	1	0.000002
wd 省军区	1	0.000002
ud 光缆	1	0.000002
n 铺设	1	0.000002
铺设 vn	1	0.000002
wyz 特别	1	0.000002
vu 吃苦	1	0.000002
吃苦 vi	1	0.000002
vu 战斗	1	0.000002
ul 施工	1	0.000002
s 京	1	0.000002
wu 昌	1	0.000002
昌 jn	1	0.000002
jn 高速公路	1	0.000002
qj 国家	1	0.000002
rz 急难险重	1	0.000002
急难险重 j	1	0.000002
c 成都市	1	0.000002
vn 就业	1	0.000002
wj 四川省	1	0.000002
ns 各种	1	0.000002
rz 就业	1	0.000002
nrf 前刚	1	0.000002
前刚 nrg	1	0.000002
wu 元旦	1	0.000002
ns 松花江	1	0.000002
ns 江面	1	0.000002
f 修建	1	0.000002
wyz 冰雪	1	0.000002
n 游乐	1	0.000002
wyy 对外开放	1	0.000002
rz 游乐	1	0.000002
n 占地	1	0.000002
wd 设有	1	0.000002
qe 游乐区	1	0.000002
游乐区 n	1	0.000002
vl 游乐	1	0.000002
ns 古典式	1	0.000002
古典式 b	1	0.000002
b 冰	1	0.000002
wyz 友谊	1	0.000002
n 门	1	0.000002
m 拉萨	1	0.000002
nt 追	1	0.000002
vq 被盗	1	0.000002
被盗 vn	1	0.000002
vn 国宝	1	0.000002
国宝 n	1	0.000002
ud 聂当卓	1	0.000002
聂当卓 玛拉	1	0.000002
ns 日前	1	0.000002
vt 隆重	1	0.000002
ud 佛像	1	0.000002
v 该寺	1	0.000002
该寺 r	1	0.000002
镇 vt	1	0.000002
vt 寺	1	0.000002
寺 Ng	1	0.000002
u 宝	1	0.000002
wp 具有	1	0.000002
wyz 强巴阿擦	1	0.000002
强巴阿擦 热	1	0.000002
热 nz	1	0.000002
wyy 佛像	1	0.000002
rz 尊	1	0.000002
qe 佛像	1	0.000002
ns 追	1	0.000002
m 佛像	1	0.000002
ns 偷运	1	0.000002
偷运 vt	1	0.000002
高价 d	1	0.000002
d 出售	1	0.000002
mq 交涉	1	0.000002
交涉 vt	1	0.000002
wd 佛像	1	0.000002
p 运	1	0.000002
vq 香港	1	0.000002
p 卓	1	0.000002
卓 玛拉	1	0.000002
d 赴	1	0.000002
ns 辨认	1	0.000002
ul 佛像	1	0.000002
nrf 桦	1	0.000002
桦 nrg	1	0.000002
nrg 美术	1	0.000002
n 回顾展	1	0.000002
回顾展 n	1	0.000002
p 艺途	1	0.000002
艺途 n	1	0.000002
n 跋涉	1	0.000002
跋涉 vi	1	0.000002
ns 炎黄	1	0.000002
炎黄 nz	1	0.000002
nz 艺术馆	1	0.000002
rr 自	1	0.000002
qe 版画	1	0.000002
版画 n	1	0.000002
wu 素描	1	0.000002
c 中国画	1	0.000002
vq 画家	1	0.000002
vt 时期	1	0.000002
c 画风	1	0.000002
画风 n	1	0.000002
ud 演变	1	0.000002
dc 由于	1	0.000002
c 令	1	0.000002
n 瞩目	1	0.000002
ns 美协	1	0.000002
美协 jn	1	0.000002
n 美院	1	0.000002
wkz 雪村	1	0.000002
雪村 nr	1	0.000002
nr 守仁	1	0.000002
守仁 nr	1	0.000002
m 桑麻	1	0.000002
jn 颁发	1	0.000002
a 实业家	1	0.000002
实业家 n	1	0.000002
wu 爱国人士	1	0.000002
a 紫荆花	1	0.000002
紫荆花 n	1	0.000002
n 查	1	0.000002
ns 桑麻	1	0.000002
n 基金会	1	0.000002
ud 桑麻	1	0.000002
n 颁奖会	1	0.000002
颁奖会 n	1	0.000002
ns 服装	1	0.000002
nt 黄	1	0.000002
nrf 关葆	1	0.000002
关葆 nrg	1	0.000002
qe 中青年	1	0.000002
n 分获	1	0.000002
v 一	1	0.000002
wu 二等奖	1	0.000002
二等奖 n	1	0.000002
m 查	1	0.000002
rz 纺织界	1	0.000002
纺织界 n	1	0.000002
n 元老	1	0.000002
元老 n	1	0.000002
n 倾注	1	0.000002
vl 当务之急	1	0.000002
t 创办	1	0.000002
ul 基金会	1	0.000002
m 青岛	1	0.000002
ns 黄岛	1	0.000002
ns 口岸	1	0.000002
n 截获	1	0.000002
截获 vt	1	0.000002
vt 谷斑皮蠹	1	0.000002
n 黄岛	1	0.000002
ns 动植物	1	0.000002
jn 检疫局	1	0.000002
检疫局 n	1	0.000002
ud 五千	1	0.000002
qd 葵花仁	1	0.000002
葵花仁 n	1	0.000002
vx 现场	1	0.000002
s 检疫	1	0.000002
检疫 vn	1	0.000002
m 谷斑皮蠹	1	0.000002
p 严防	1	0.000002
严防 vt	1	0.000002
rz 扩散	1	0.000002
qj 货物	1	0.000002
ul 熏蒸	1	0.000002
熏蒸 vn	1	0.000002
wj 谷斑皮蠹	1	0.000002
n 害虫	1	0.000002
害虫 n	1	0.000002
rz 严禁	1	0.000002
ud 一类	1	0.000002
一类 b	1	0.000002
b 危险性	1	0.000002
危险性 n	1	0.000002
n 虫害	1	0.000002
nrf 学春	1	0.000002
学春 nrg	1	0.000002
长 法	1	0.000002
法 nrg	1	0.000002
ns 开通	1	0.000002
vt 便捷	1	0.000002
m 热线	1	0.000002
n 着重	1	0.000002
vt 福州市	1	0.000002
vn 招商	1	0.000002
ns 概况	1	0.000002
概况 n	1	0.000002
qe 热线	1	0.000002
vi 招商	1	0.000002
招商 vi	1	0.000002
wu 工业	1	0.000002
wu 旅游业	1	0.000002
qe 投资	1	0.000002
nrf 贤迅	1	0.000002
贤迅 nrg	1	0.000002
jn 接受	1	0.000002
ns 世界	1	0.000002
园艺 n	1	0.000002
t 接受	1	0.000002
qv 主办	1	0.000002
a 规格	1	0.000002
ud 邀请函	1	0.000002
邀请函 n	1	0.000002
ul 反应	1	0.000002
vn 筹备	1	0.000002
rz 接受	1	0.000002
ud 捐赠	1	0.000002
c 筹备	1	0.000002
c 同步	1	0.000002
vd 审计	1	0.000002
wkz 任	1	0.000002
nrf 维东	1	0.000002
维东 nrg	1	0.000002
m 五百	1	0.000002
m 院士	1	0.000002
w 克隆羊	1	0.000002
n 多利	1	0.000002
nz 火星	1	0.000002
vi 原子	1	0.000002
w 转基因	1	0.000002
n 三峡	1	0.000002
vn 纳米	1	0.000002
n 轰动	1	0.000002
wm 刚刚	1	0.000002
wd 科技界	1	0.000002
科技界 n	1	0.000002
n 可谓	1	0.000002
wd 热闹非凡	1	0.000002
wj 拂	1	0.000002
拂 vt	1	0.000002
vq 一个个	1	0.000002
m 爆炸性	1	0.000002
n 卷	1	0.000002
卷 vt	1	0.000002
z 烟雾	1	0.000002
wd 科学家	1	0.000002
k 开始	1	0.000002
vt 冷静	1	0.000002
ui 思考	1	0.000002
vn 究竟	1	0.000002
ud 印痕	1	0.000002
印痕 n	1	0.000002
qe 两院	1	0.000002
两院 jn	1	0.000002
jn 院士	1	0.000002
wyz 我国	1	0.000002
mq 配置	1	0.000002
wyz 长江	1	0.000002
qe 占据	1	0.000002
wd 分列	1	0.000002
分列 vt	1	0.000002
m 水稻	1	0.000002
ud 构建	1	0.000002
构建 vn	1	0.000002
d 揭示	1	0.000002
n 奥秘	1	0.000002
奥秘 n	1	0.000002
c 农作物	1	0.000002
n 育种	1	0.000002
育种 vn	1	0.000002
wf 转基因	1	0.000002
p 抗	1	0.000002
vt 除草剂	1	0.000002
除草剂 n	1	0.000002
n 植入	1	0.000002
植入 vt	1	0.000002
vt 杂交稻	1	0.000002
n 制种	1	0.000002
制种 v	1	0.000002
ud 纯度	1	0.000002
纯度 n	1	0.000002
vn 实用化	1	0.000002
实用化 vn	1	0.000002
p 基础	1	0.000002
n 开创性	1	0.000002
开创性 n	1	0.000002
ul 水电	1	0.000002
wyz 当之无愧	1	0.000002
当之无愧 iv	1	0.000002
ud 世界级	1	0.000002
n 报社	1	0.000002
nt 协办	1	0.000002
协办 vi	1	0.000002
qe 评选	1	0.000002
mq 更改	1	0.000002
更改 vn	1	0.000002
wd 政策性	1	0.000002
会议 性	1	0.000002
vl 候选	1	0.000002
候选 b	1	0.000002
mq 将	1	0.000002
ul 视野	1	0.000002
wj 院士	1	0.000002
Vg 欢迎	1	0.000002
p 选出	1	0.000002
wd 克隆羊	1	0.000002
wu 火星	1	0.000002
wu 原子	1	0.000002
ud 获取	1	0.000002
获取 vn	1	0.000002
vn 赫然	1	0.000002
z 排	1	0.000002
c 备	1	0.000002
vt 公众	1	0.000002
wyz 人机	1	0.000002
人机 n	1	0.000002
n 大战	1	0.000002
大战 vt	1	0.000002
d 名落孙山	1	0.000002
名落孙山 iv	1	0.000002
qe 科技	1	0.000002
vn 均	1	0.000002
wu 英	1	0.000002
us 包揽	1	0.000002
包揽 vt	1	0.000002
wj 对比	1	0.000002
s 科技	1	0.000002
ud 水准	1	0.000002
u 坦言	1	0.000002
坦言 vt	1	0.000002
wm 两者	1	0.000002
ns 科学界	1	0.000002
科学界 n	1	0.000002
ud 水稻	1	0.000002
mq 配制	1	0.000002
wyz 风云二号	1	0.000002
风云二号 nz	1	0.000002
wyy 气象卫星	1	0.000002
气象卫星 n	1	0.000002
vx 中长期	1	0.000002
b 天气	1	0.000002
c 灾害	1	0.000002
wu 纳米	1	0.000002
n 电子学	1	0.000002
电子学 n	1	0.000002
n 超高	1	0.000002
超高 b	1	0.000002
b 密度	1	0.000002
vt 突破性	1	0.000002
vn 点阵	1	0.000002
点阵 n	1	0.000002
ud 点	1	0.000002
n 直径	1	0.000002
a 存储点	1	0.000002
存储点 n	1	0.000002
ud 直径	1	0.000002
q 小	1	0.000002
mq 量级	1	0.000002
量级 n	1	0.000002
wyz 银河	1	0.000002
银河 nz	1	0.000002
wyy 百亿	1	0.000002
qv 计算机	1	0.000002
rz 具备	1	0.000002
ul 研制	1	0.000002
a 性能	1	0.000002
n 巨型机	1	0.000002
巨型机 n	1	0.000002
qd 无	1	0.000002
vt 缆	1	0.000002
缆 n	1	0.000002
n 自治	1	0.000002
vn 水下	1	0.000002
ns 洋底	1	0.000002
洋底 s	1	0.000002
s 调查	1	0.000002
m 水下	1	0.000002
r 水下	1	0.000002
p 单克隆	1	0.000002
wj 单克隆	1	0.000002
ns 生物	1	0.000002
wyz 三志	1	0.000002
三志 j	1	0.000002
wyy 出版	1	0.000002
ns 动物	1	0.000002
ns 孢子植物	1	0.000002
孢子植物 n	1	0.000002
vl 总结	1	0.000002
rz 生物	1	0.000002
分类 vn	1	0.000002
ud 创世	1	0.000002
创世 j	1	0.000002
j 巨著	1	0.000002
wd 收载	1	0.000002
收载 v	1	0.000002
v 生物	1	0.000002
wu 近	1	0.000002
p 青藏	1	0.000002
ns 钻	1	0.000002
vt 冰芯	1	0.000002
rz 冰芯	1	0.000002
p 揭示	1	0.000002
vt 青藏	1	0.000002
t 万	1	0.000002
wd 预测	1	0.000002
vt 预报	1	0.000002
预报 vt	1	0.000002
t 青藏	1	0.000002
c 气候	1	0.000002
qe 直径	1	0.000002
qd 直拉	1	0.000002
直拉 硅单晶	1	0.000002
j 研制	1	0.000002
m 进展	1	0.000002
vl 继	1	0.000002
Vg 美国	1	0.000002
vt 拉制	1	0.000002
拉制 v	1	0.000002
v 大	1	0.000002
a 直径	1	0.000002
n 硅单晶	1	0.000002
j 技术	1	0.000002
wkz 送子观音	1	0.000002
vt 湛江市	1	0.000002
nrf 霞	1	0.000002
霞 nrg	1	0.000002
nrg 大夫	1	0.000002
大夫 n	1	0.000002
p 马海德	1	0.000002
nt 捐款	1	0.000002
nrf 幼马	1	0.000002
幼马 nrg	1	0.000002
ns 湛江市	1	0.000002
wyz 双十佳	1	0.000002
双十佳 n	1	0.000002
wyy 标兵	1	0.000002
qt 医生	1	0.000002
wyz 中西医	1	0.000002
ud 创立者	1	0.000002
创立者 n	1	0.000002
vn 医学	1	0.000002
wd 国内外	1	0.000002
s 育龄	1	0.000002
育龄 b	1	0.000002
b 夫妇	1	0.000002
f 患有	1	0.000002
vt 不育症	1	0.000002
ud 占	1	0.000002
wd 夫妇	1	0.000002
n 婚后	1	0.000002
婚后 t	1	0.000002
vu 生育	1	0.000002
a 导致	1	0.000002
不 和	1	0.000002
和 a	1	0.000002
df 睦	1	0.000002
睦 Ag	1	0.000002
ul 行医	1	0.000002
行医 vn	1	0.000002
n 卫生所	1	0.000002
卫生所 n	1	0.000002
vl 海南省	1	0.000002
ns 屯昌县	1	0.000002
屯昌县 ns	1	0.000002
ud 妇产科	1	0.000002
df 育	1	0.000002
Vg 夫妇	1	0.000002
nrg 决心	1	0.000002
wj 西医	1	0.000002
西医 n	1	0.000002
wd 转	1	0.000002
c 钻研	1	0.000002
钻研 vt	1	0.000002
wd 试图	1	0.000002
rr 收集	1	0.000002
m 治疗	1	0.000002
ul 一整套	1	0.000002
mq 中西医	1	0.000002
dc 值得一提的是	1	0.000002
rr 创出	1	0.000002
qz 治愈率	1	0.000002
n 妙	1	0.000002
a 术	1	0.000002
术 Ng	1	0.000002
t 梁	1	0.000002
vt 老家	1	0.000002
n 湛江	1	0.000002
wd 开办	1	0.000002
u 患者	1	0.000002
vi 求医	1	0.000002
求医 vi	1	0.000002
qe 年过花甲	1	0.000002
年过花甲 lv	1	0.000002
ud 台胞	1	0.000002
n 慕名	1	0.000002
vi 携	1	0.000002
vt 夫人	1	0.000002
n 专程	1	0.000002
vt 惠珍	1	0.000002
nt 求治	1	0.000002
求治 vi	1	0.000002
wd 不孕	1	0.000002
不孕 vi	1	0.000002
vl 女方	1	0.000002
n 双	1	0.000002
m 侧	1	0.000002
侧 f	1	0.000002
f 输卵管	1	0.000002
阻塞 vt	1	0.000002
wj 梁	1	0.000002
p 独创	1	0.000002
独创 vt	1	0.000002
vt 加压	1	0.000002
vt 管	1	0.000002
管 Ng	1	0.000002
b 患者	1	0.000002
wd 沈	1	0.000002
vt 湛江	1	0.000002
wyz 医术	1	0.000002
医术 n	1	0.000002
n 精湛	1	0.000002
wd 送子观音	1	0.000002
wd 赐	1	0.000002
赐 vt	1	0.000002
rr 麟儿	1	0.000002
麟儿 n	1	0.000002
ud 镜屏	1	0.000002
镜屏 n	1	0.000002
p 惠珍	1	0.000002
ud 墙上	1	0.000002
nrg 报喜	1	0.000002
报喜 vi	1	0.000002
m 全心全意	1	0.000002
p 患者	1	0.000002
wj 医院	1	0.000002
ul 简化	1	0.000002
vt 看病	1	0.000002
看病 vn	1	0.000002
wu 剩	1	0.000002
wu 设置	1	0.000002
vn 低廉	1	0.000002
ud 夫妻	1	0.000002
n 病床	1	0.000002
vt 廉价	1	0.000002
廉价 a	1	0.000002
a 饭菜	1	0.000002
饭菜 n	1	0.000002
ud 食堂	1	0.000002
u 便民	1	0.000002
n 捐献	1	0.000002
us 崇拜	1	0.000002
崇拜 vt	1	0.000002
ud 马海德	1	0.000002
ns 卫生	1	0.000002
an 事业	1	0.000002
wj 卫生部长	1	0.000002
nrf 敏章	1	0.000002
敏章 nrg	1	0.000002
wyy 理事长	1	0.000002
n 苏菲	1	0.000002
苏菲 nr	1	0.000002
ul 捐赠	1	0.000002
wj 海南省	1	0.000002
ns 定安县	1	0.000002
定安县 ns	1	0.000002
ns 龙门镇	1	0.000002
龙门镇 ns	1	0.000002
ns 三九	1	0.000002
三九 t	1	0.000002
t 小学	1	0.000002
qe 破旧	1	0.000002
破旧 a	1	0.000002
f 梁	1	0.000002
nrg 拿	1	0.000002
qd 捐助	1	0.000002
vt 第五	1	0.000002
n 名医药	1	0.000002
名医药 n	1	0.000002
p 女儿	1	0.000002
nrf 洁萍	1	0.000002
洁萍 nrg	1	0.000002
nrg 合写	1	0.000002
合写 v	1	0.000002
wkz 中西医	1	0.000002
wky 受到	1	0.000002
wj 大会	1	0.000002
n 名医	1	0.000002
名医 n	1	0.000002
wyz 医学	1	0.000002
n 博士	1	0.000002
nt 聘	1	0.000002
wyz 客座	1	0.000002
b 教授	1	0.000002
n 贝福荣	1	0.000002
贝福荣 nr	1	0.000002
nr 专程	1	0.000002
rr 颁发	1	0.000002
n 发明	1	0.000002
wu 克隆羊	1	0.000002
wyy 引起	1	0.000002
vt 世人	1	0.000002
qe 利用	1	0.000002
vt 成年	1	0.000002
成年 vn	1	0.000002
n 体细胞	1	0.000002
体细胞 n	1	0.000002
ud 哺乳动物	1	0.000002
wyz 火星	1	0.000002
n 探路者	1	0.000002
探路者 n	1	0.000002
wyy 飞船	1	0.000002
vt 火星	1	0.000002
mq 获得	1	0.000002
ns 麻省	1	0.000002
麻省 ns	1	0.000002
ns 理工学院	1	0.000002
理工学院 n	1	0.000002
ud 物理学家	1	0.000002
物理学家 n	1	0.000002
mq 用	1	0.000002
p 钠	1	0.000002
钠 n	1	0.000002
n 原子	1	0.000002
a 光子	1	0.000002
光子 n	1	0.000002
vx 某些	1	0.000002
rz 相似	1	0.000002
a 特性	1	0.000002
ud 原子	1	0.000002
p 物理学界	1	0.000002
物理学界 n	1	0.000002
vt 轰动	1	0.000002
n 绘制	1	0.000002
vq nx	1	0.000002
n 图谱	1	0.000002
vq 人造	1	0.000002
人造 b	1	0.000002
b 染色体	1	0.000002
rz 发明	1	0.000002
f 寻找	1	0.000002
vt 致病	1	0.000002
c 基因	1	0.000002
n 疗法	1	0.000002
wu 首次	1	0.000002
mq 找到	1	0.000002
vt 黑洞	1	0.000002
a 证据	1	0.000002
ns 密执安	1	0.000002
密执安 ns	1	0.000002
c 太空	1	0.000002
c 计算机	1	0.000002
rz 证据	1	0.000002
wd 有望	1	0.000002
vt 解开	1	0.000002
解开 vt	1	0.000002
vt 天文学	1	0.000002
天文学 n	1	0.000002
f 神秘	1	0.000002
ud 黑洞	1	0.000002
u 谜	1	0.000002
谜 n	1	0.000002
qv 厄尔尼诺	1	0.000002
vt 证实	1	0.000002
a 亚原子	1	0.000002
亚原子 n	1	0.000002
n 粒子	1	0.000002
t 物理学	1	0.000002
物理学 n	1	0.000002
n 基础理论	1	0.000002
基础理论 ln	1	0.000002
wyz 卡西尼	1	0.000002
卡西尼 nz	1	0.000002
n 土星	1	0.000002
土星 n	1	0.000002
n 探测器	1	0.000002
m 成果	1	0.000002
vt 科学家	1	0.000002
p 分子	1	0.000002
分子 fen1zi3	1	0.000002
fen1zi3 n	1	0.000002
ud 致病	1	0.000002
p 研制	1	0.000002
n 疫苗	1	0.000002
疫苗 n	1	0.000002
c 治疗	1	0.000002
ns 宇航员	1	0.000002
宇航员 n	1	0.000002
ad 检修	1	0.000002
rz 重新	1	0.000002
d 释放	1	0.000002
vq 太空	1	0.000002
s 中	1	0.000002
Ng 急诊	1	0.000002
vx 绝招	1	0.000002
绝招 n	1	0.000002
n 中医院	1	0.000002
vt 急诊科	1	0.000002
wm 传统	1	0.000002
qe 指头	1	0.000002
指头 n	1	0.000002
mq 枕头	1	0.000002
枕头 n	1	0.000002
wu 开	1	0.000002
vt 汤药	1	0.000002
汤药 n	1	0.000002
t 中医院	1	0.000002
ud 急诊科	1	0.000002
ad 抢救	1	0.000002
qj 中药	1	0.000002
n 用药	1	0.000002
m 学会	1	0.000002
vu 选拔	1	0.000002
vt 出色	1	0.000002
ud 医生	1	0.000002
n 急诊室	1	0.000002
急诊室 n	1	0.000002
ud 体力	1	0.000002
体力 n	1	0.000002
wd 骆驼	1	0.000002
骆驼 n	1	0.000002
wd 猴子	1	0.000002
猴子 n	1	0.000002
ud 敏捷	1	0.000002
敏捷 an	1	0.000002
wd 黄牛	1	0.000002
黄牛 n	1	0.000002
ul 急诊科	1	0.000002
急诊科 室	1	0.000002
室 j	1	0.000002
ul 中风	1	0.000002
中风 vn	1	0.000002
wu 热病	1	0.000002
热病 n	1	0.000002
wu 胸痹	1	0.000002
胸痹 vn	1	0.000002
wu 厥脱	1	0.000002
厥脱 vn	1	0.000002
qe 中医	1	0.000002
qj 速效	1	0.000002
速效 n	1	0.000002
n 必备	1	0.000002
必备 vn	1	0.000002
vn 用药	1	0.000002
n 中医	1	0.000002
qv 建设	1	0.000002
vn 通过	1	0.000002
wkz 中医药	1	0.000002
t 规划	1	0.000002
n 设想	1	0.000002
设想 vn	1	0.000002
p 中医	1	0.000002
vq 发展	1	0.000002
nt 院士	1	0.000002
nt 主任委员	1	0.000002
主任委员 n	1	0.000002
nrf 永炎	1	0.000002
永炎 nrg	1	0.000002
wd 分会	1	0.000002
p 内科	1	0.000002
rz 学科	1	0.000002
wd 摒弃	1	0.000002
wd 崇尚	1	0.000002
vt 疗效	1	0.000002
疗效 n	1	0.000002
b 中医	1	0.000002
vl 先导	1	0.000002
先导 n	1	0.000002
ud 集	1	0.000002
Vg 学术	1	0.000002
n 带动	1	0.000002
wyy 开通	1	0.000002
w 市民	1	0.000002
Vg 信息	1	0.000002
w 北京市	1	0.000002
p 本市	1	0.000002
本市 rz	1	0.000002
ul 中文	1	0.000002
nz 多媒体	1	0.000002
wyy 近日	1	0.000002
rz 网络	1	0.000002
n 打破	1	0.000002
ud 入网	1	0.000002
vt 开放式	1	0.000002
ud 按	1	0.000002
ns 市话网	1	0.000002
市话网 n	1	0.000002
qe 电话线	1	0.000002
电话线 n	1	0.000002
mq 调制解调器	1	0.000002
wd 拨通	1	0.000002
wyy 采用	1	0.000002
p 使用量	1	0.000002
使用量 n	1	0.000002
f 付款	1	0.000002
r 方式	1	0.000002
c 计费	1	0.000002
计费 vn	1	0.000002
vu 浏览	1	0.000002
浏览 vt	1	0.000002
c 本地	1	0.000002
wj 在线	1	0.000002
在线 vi	1	0.000002
vi 注册	1	0.000002
vu 使用	1	0.000002
wyy 具有	1	0.000002
ud 接入	1	0.000002
接入 vn	1	0.000002
n 拨号	1	0.000002
拨号 vi	1	0.000002
vi 上网	1	0.000002
vt 占线	1	0.000002
占线 vi	1	0.000002
vi 拥塞	1	0.000002
拥塞 vt	1	0.000002
vq 高速	1	0.000002
b 信息	1	0.000002
n 浏览	1	0.000002
浏览 vn	1	0.000002
c 多媒体	1	0.000002
wky 揭示	1	0.000002
t 出版社	1	0.000002
wp 画	1	0.000002
画 说	1	0.000002
v 世界	1	0.000002
wky 丛书	1	0.000002
ud 封面	1	0.000002
wyz 不要	1	0.000002
rr 黄金	1	0.000002
rr 点金术	1	0.000002
